[2018-05-08 08:48:48,788][INFO] ## 2018-05-08T08:48:48.788122: step 245, loss 64.6196, acc 0.34375
[2018-05-08 08:48:49,540][INFO] ## 2018-05-08T08:48:49.540321: step 246, loss 62.8764, acc 0.328125
[2018-05-08 08:48:50,290][INFO] ## 2018-05-08T08:48:50.290943: step 247, loss 63.0545, acc 0.40625
[2018-05-08 08:48:51,054][INFO] ## 2018-05-08T08:48:51.054135: step 248, loss 63.1118, acc 0.3125
[2018-05-08 08:48:51,794][INFO] ## 2018-05-08T08:48:51.794513: step 249, loss 63.8355, acc 0.265625
[2018-05-08 08:48:52,541][INFO] ## 2018-05-08T08:48:52.541230: step 250, loss 62.4571, acc 0.375
[2018-05-08 08:48:53,295][INFO] ## 2018-05-08T08:48:53.295719: step 251, loss 64.5126, acc 0.21875
[2018-05-08 08:48:54,050][INFO] ## 2018-05-08T08:48:54.050778: step 252, loss 62.1834, acc 0.390625
[2018-05-08 08:48:54,801][INFO] ## 2018-05-08T08:48:54.801177: step 253, loss 64.0164, acc 0.296875
[2018-05-08 08:48:55,564][INFO] ## 2018-05-08T08:48:55.564255: step 254, loss 61.0732, acc 0.328125
[2018-05-08 08:48:56,315][INFO] ## 2018-05-08T08:48:56.315232: step 255, loss 60.8355, acc 0.390625
[2018-05-08 08:48:57,071][INFO] ## 2018-05-08T08:48:57.071090: step 256, loss 62.074, acc 0.328125
[2018-05-08 08:48:57,827][INFO] ## 2018-05-08T08:48:57.827148: step 257, loss 59.0538, acc 0.40625
[2018-05-08 08:48:58,581][INFO] ## 2018-05-08T08:48:58.581343: step 258, loss 58.8241, acc 0.46875
[2018-05-08 08:48:59,334][INFO] ## 2018-05-08T08:48:59.334504: step 259, loss 64.0914, acc 0.296875
[2018-05-08 08:49:00,090][INFO] ## 2018-05-08T08:49:00.090601: step 260, loss 61.0429, acc 0.40625
[2018-05-08 08:49:00,841][INFO] ## 2018-05-08T08:49:00.841000: step 261, loss 62.3826, acc 0.359375
[2018-05-08 08:49:01,604][INFO] ## 2018-05-08T08:49:01.604166: step 262, loss 61.9044, acc 0.34375
[2018-05-08 08:49:02,357][INFO] ## 2018-05-08T08:49:02.357561: step 263, loss 61.2797, acc 0.390625
[2018-05-08 08:49:03,110][INFO] ## 2018-05-08T08:49:03.110543: step 264, loss 61.5093, acc 0.328125
[2018-05-08 08:49:03,860][INFO] ## 2018-05-08T08:49:03.860942: step 265, loss 63.97, acc 0.28125
[2018-05-08 08:49:04,614][INFO] ## 2018-05-08T08:49:04.614135: step 266, loss 60.695, acc 0.4375
[2018-05-08 08:49:05,357][INFO] ## 2018-05-08T08:49:05.357302: step 267, loss 61.4797, acc 0.359375
[2018-05-08 08:49:06,108][INFO] ## 2018-05-08T08:49:06.108261: step 268, loss 61.5295, acc 0.453125
[2018-05-08 08:49:06,858][INFO] ## 2018-05-08T08:49:06.858676: step 269, loss 63.3198, acc 0.328125
[2018-05-08 08:49:07,602][INFO] ## 2018-05-08T08:49:07.602458: step 270, loss 62.7536, acc 0.328125
[2018-05-08 08:49:08,353][INFO] ## 2018-05-08T08:49:08.353031: step 271, loss 63.104, acc 0.359375
[2018-05-08 08:49:09,126][INFO] ## 2018-05-08T08:49:09.126043: step 272, loss 62.1458, acc 0.296875
[2018-05-08 08:49:09,874][INFO] ## 2018-05-08T08:49:09.874002: step 273, loss 63.2363, acc 0.265625
